ID,BuildingType,NumFloors,LandUse,latitude,longitude
19225,,0.0,09,40.697308796634076,-73.91752831109227
19226,,0.0,09,40.697366644092256,-73.91747141873306
19227,,0.0,09,40.69734926367727,-73.91727595569972
19228,,0.0,09,40.69748221603608,-73.91735775531576
19229,,0.0,09,40.69750175175669,-73.91719131243525
19230,,0.0,09,40.697645353932295,-73.91719730920155
19231,,0.0,09,40.69780181702193,-73.91709976534513
19232,,0.0,09,40.697718593781936,-73.91695301170834
19233,,0.0,09,40.69767704055667,-73.91687973984169
19234,,0.0,09,40.697568307902806,-73.91677991424034
19235,,0.0,09,40.69742816450738,-73.91696117215875
19236,,0.0,09,40.69731859295811,-73.9170688319949
19237,,0.0,09,40.69721010602949,-73.91717542842368
19238,,0.0,09,40.69715587702394,-73.91722871057752
19239,,0.0,09,40.697100924731295,-73.91728270622265
19240,,0.0,11,40.696524236246724,-73.91794287197153
19241,,4.0,08,40.69807747743144,-73.91656268723128
19242,,3.0,02,40.69830648298841,-73.91656597972086
19243,,3.0,02,40.698362351171866,-73.9165100173515
19244,,3.0,02,40.69841972048961,-73.91645598205605
19245,,3.0,02,40.69847553399165,-73.91640044091929
19246,,3.0,02,40.69852061811259,-73.91635629226329
19247,,3.0,02,40.69856506285253,-73.91631277084753
19248,,3.0,02,40.698609772016525,-73.9162689909003
19249,,4.0,04,40.69867605551926,-73.91620408366178
19250,,3.0,02,40.69874085963703,-73.91614062425147
19251,,3.0,02,40.698785102442315,-73.91609730092873
19252,,3.0,04,40.698845423726645,-73.91607845665168
19253,,3.0,02,40.698856655904905,-73.91594423703268
19254,,3.0,04,40.698855115091426,-73.91585824884275
19255,,2.0,04,40.69887771003288,-73.91576943676189
19256,,2.0,04,40.698898660378426,-73.9156784705827
19257,,1.0,05,40.69886531069512,-73.91555001764794
19258,,3.0,02,40.69890624065865,-73.91546971912167
19259,,0.0,11,40.69896709695442,-73.91533272474813
19260,,0.0,,40.69875820279298,-73.91557102940864
19261,,2.0,01,40.69872121551138,-73.91563264218651
19262,,2.0,01,40.69868666620814,-73.91568623976573
19263,,3.0,02,40.69864976595455,-73.9157556537324
19264,,3.0,02,40.69860163449995,-73.91581824186473
19265,,3.0,02,40.69854560338544,-73.91587314782859
19266,,4.0,04,40.698489473717494,-73.9159281499477
19267,,3.0,02,40.698432309632416,-73.91598416706037
19268,,3.0,02,40.69837412643478,-73.9160411813701
19269,,3.0,02,40.69831484676152,-73.91609927031281
19270,,3.0,02,40.69825055583548,-73.9161622708108
19271,,3.0,02,40.69819481465038,-73.91621689087337
19272,,3.0,02,40.69813887559508,-73.91627170643085
19273,,3.0,04,40.69891270094985,-73.91605743303518
19274,,1.0,05,40.699285330934096,-73.91522706333784
19275,,3.0,04,40.69924723816376,-73.9156300218868
19276,,1.0,05,40.69923289180193,-73.91580389543107
19277,,4.0,02,40.699452352738604,-73.91561283085694
19278,,4.0,04,40.699410707562144,-73.91553977008833
19279,,4.0,02,40.69936927661747,-73.91546708366057
19280,,4.0,02,40.69932544159951,-73.915390179979
19281,,4.0,04,40.6995071694443,-73.91476263381448
19282,,4.0,04,40.69955008990398,-73.91483825378421
19283,,4.0,04,40.69959164879388,-73.91491118126577
19284,,4.0,04,40.6996322563419,-73.91498243979785
19285,,3.0,02,40.6996732099374,-73.91505430689955
19286,,3.0,02,40.699714706891704,-73.91512712691288
19287,,3.0,02,40.69975610022563,-73.91519976459611
19288,,3.0,04,40.699798824583404,-73.91527473789763
19289,,3.0,02,40.69986622258192,-73.91503780658523
19290,,3.0,02,40.69992486323541,-73.91498031614645
19291,,3.0,02,40.69998441571169,-73.91492193039488
19292,,2.0,01,40.700036262003685,-73.9148711016532
19293,,2.0,01,40.7000804102351,-73.91482781789277
19294,,3.0,02,40.70012458997281,-73.91478450400848
19295,,2.0,01,40.700169098171635,-73.9147408678689
19296,,2.0,02,40.70021276896627,-73.91469805237888
19297,,2.0,01,40.700257185804546,-73.91465450558178
19298,,2.0,02,40.70030094894956,-73.91461159808976
19299,,2.0,02,40.70034456932521,-73.91456883356992
19300,,3.0,02,40.700396035702255,-73.91451837373288
19301,,3.0,02,40.70045386504089,-73.91446167793248
19302,,3.0,02,40.70051239197214,-73.9144042971431
19303,,3.0,02,40.70056466041637,-73.91435305060438
19304,,6.0,03,40.70063040339277,-73.91428858387125
19305,,2.0,06,40.700719467149,-73.91420104439936
19306,,3.0,04,40.70094701730317,-73.914159044569
19307,,3.0,04,40.70089626691227,-73.91406783268647
19308,,2.0,04,40.70083079472688,-73.91395113390818
19309,,3.0,04,40.70079915892776,-73.91383452029747
19310,,3.0,02,40.70075845383714,-73.91376196650299
19311,,3.0,04,40.70071801562432,-73.91368988893083
19312,,3.0,04,40.7006751871066,-73.91361327456971
19313,,3.0,02,40.70061808762523,-73.91383946693223
19314,,3.0,02,40.700573976995535,-73.91388280198629
19315,,3.0,02,40.70052871657566,-73.91392726606603
19316,,6.0,03,40.70046190790171,-73.91399288730727
19317,,3.0,02,40.70039095804957,-73.91406259874289
19318,,3.0,02,40.700335769721704,-73.91411681447791
19319,,3.0,02,40.70028060529687,-73.91417100935912
19320,,3.0,02,40.70022577372796,-73.91422487382954
19321,,3.0,02,40.70017056211774,-73.91427911297234
19322,,3.0,02,40.70011488297406,-73.91433380958156
19323,,3.0,02,40.70006080150536,-73.91438693923818
19324,,3.0,02,40.700006437546726,-73.91444034449556
19325,,3.0,02,40.69995131275007,-73.91449449822171
19326,,3.0,02,40.69989595724475,-73.91454887890498
19327,,3.0,02,40.699839906265375,-73.91460394137891
19328,,3.0,02,40.69978486906557,-73.91465800728432
19329,,3.0,02,40.69973022817209,-73.91471168510374
19330,,3.0,02,40.69968606463743,-73.9147550694169
19331,,3.0,04,40.70101814160556,-73.91327316433339
19332,,3.0,04,40.70105243328989,-73.91333360267423
19333,,2.0,04,40.70108204108999,-73.91338578582636
19334,,2.0,04,40.70111588930477,-73.91344544263343
19335,,0.0,10,40.701148679472375,-73.91350323524355
19336,,0.0,10,40.701180556076324,-73.91355941809577
19337,,0.0,10,40.70121563379256,-73.91363624594705
19338,,3.0,04,40.701261267165684,-73.91371667406212
19339,,3.0,04,40.70130467703163,-73.91379307236998
19340,,3.0,02,40.70137056732754,-73.91355999216542
19341,,3.0,02,40.701412223823965,-73.91351013077077
19342,,3.0,02,40.70145608587399,-73.91346538187138
19343,,2.0,01,40.701503037240045,-73.91341748158094
19344,,2.0,01,40.70154583497491,-73.9133738188325
19345,,2.0,02,40.70158908311431,-73.91332969472516
19346,,3.0,02,40.701632318055864,-73.91328558722108
19347,,3.0,02,40.70167660120564,-73.91324040793776
19348,,4.0,02,40.70173079488645,-73.91318511842083
19349,,4.0,02,40.70179466887667,-73.91311995129495
19350,,2.0,01,40.70184946948052,-73.91306404357933
19351,,3.0,02,40.70189339229417,-73.91301923199683
19352,,3.0,02,40.701937437234,-73.91297429691244
19353,,3.0,04,40.70212171685314,-73.91295737377106
19354,,3.0,02,40.70207540695408,-73.91287822496025
19355,,3.0,02,40.7020299651104,-73.91280045820707
19356,,3.0,02,40.70199062418612,-73.91273313114776
19357,,3.0,02,40.70195646271902,-73.91267466939539
19358,,3.0,02,40.701922941989274,-73.91261730223414
19359,,3.0,02,40.701889956545195,-73.91256085308513
19360,,3.0,02,40.70185676654666,-73.91250405507597
19361,,3.0,04,40.7018217119495,-73.91244406271693
19362,,2.0,02,40.7017668464898,-73.91268235661923
19363,,2.0,02,40.70172281444355,-73.91272731285738
19364,,2.0,01,40.70167890387378,-73.91277214478323
19365,,2.0,02,40.70163424159206,-73.91281774323043
19366,,2.0,01,40.70159134429029,-73.91286154038724
19367,,2.0,01,40.701548710422664,-73.91290507008681
19368,,3.0,01,40.70150608354927,-73.91294859170027
19369,,3.0,01,40.70146181232854,-73.91299379087685
19370,,3.0,02,40.70141858970858,-73.91303791987497
19371,,3.0,02,40.701375352715424,-73.9130820639181
19372,,2.0,01,40.701332567412884,-73.91312574703757
19373,,3.0,02,40.70128916469707,-73.91317005926197
19374,,2.0,02,40.70124531568565,-73.91321482874405
19375,,2.0,01,40.70120193355431,-73.91325911988139
19376,,2.0,04,40.690559743044616,-73.92318161115601
19377,,2.0,01,40.6907786000437,-73.92296515554845
19378,,3.0,02,40.69089956256902,-73.92284557233789
19379,,3.0,02,40.6909432074964,-73.92280242369954
19380,,3.0,02,40.69102756489455,-73.92271902801
19381,,3.0,02,40.69106938798716,-73.92267768255985
19382,,2.0,02,40.69111676811433,-73.92263084024115
19383,,2.0,02,40.69117051296154,-73.92257770854313
19384,,2.0,04,40.69122699456064,-73.92252186975946
19385,,4.0,02,40.69141710323193,-73.92236198998589
19386,,3.0,02,40.69148430100473,-73.9221888630241
19387,,3.0,01,40.69145739051003,-73.9221416375907
19388,,0.0,11,40.69132875991306,-73.92214860172996
19389,,2.75,01,40.691268543642444,-73.92204292801557
19390,,3.0,01,40.69132272287427,-73.92173178962884
19391,,2.0,02,40.69127678125802,-73.92177691913062
19392,,2.0,02,40.691231273098865,-73.92182162642474
19393,,2.0,02,40.69118598291494,-73.9218661138293
19394,,2.0,01,40.6911437118872,-73.92190763968688
19395,,2.0,01,40.691102064923626,-73.92194855020226
19396,,2.0,02,40.69105959516265,-73.92199026990579
19397,,2.0,01,40.691017619074046,-73.92203150536969
19398,,2.0,02,40.69097444639164,-73.92207391469141
19399,,2.0,02,40.69093257266262,-73.92211504920604
19400,,2.0,01,40.69089106575434,-73.92215582231657
19401,,2.0,01,40.69084706922647,-73.92219904130214
19402,,2.0,01,40.6908020305458,-73.9222432847513
19403,,2.0,01,40.69075927709497,-73.92228528120827
19404,,2.0,01,40.69071645041458,-73.92232735111034
19405,,2.0,02,40.690670539094626,-73.92237245113665
19406,,2.0,01,40.69062702356588,-73.9224151977414
19407,,2.0,02,40.690583776601265,-73.922457678638
19408,,2.0,02,40.69053779179726,-73.92250285094828
19409,,2.0,01,40.690495265925605,-73.92254462556296
19410,,2.0,04,40.69037570020399,-73.92300695476406
19411,,2.0,01,40.69084330029719,-73.92290119205055
19412,,3.0,02,40.6909848783993,-73.92276122914606
19413,,2.0,01,40.69045120334466,-73.9225879074472
19414,,0.0,11,40.69062635384264,-73.92263862894087
19415,,3.0,01,40.6919088924581,-73.9218508372053
19416,,3.0,02,40.692025870066175,-73.92167718622044
19417,,3.0,02,40.69210726259562,-73.92156655737378
19418,,0.0,11,40.692199920942905,-73.92147524514588
19419,,3.0,02,40.69229214080176,-73.92138436611839
19420,,3.0,02,40.692381515657665,-73.92129629001603
19421,,3.0,02,40.69245192713694,-73.92122690065459
19422,,4.0,02,40.692515079110656,-73.92119651255072
19423,,4.0,02,40.69256916868028,-73.92114317452598
19424,,4.0,04,40.69262065322836,-73.92106565772626
19425,,3.0,02,40.69248362325324,-73.92094021470824
19426,,4.0,02,40.69246910851393,-73.92063569627759
19427,,4.0,02,40.69242515973625,-73.9207116707818
19428,,4.0,02,40.692365721562844,-73.92077024652767
19429,,4.0,02,40.69230786489218,-73.92082726308261
19430,,4.0,02,40.69225306287652,-73.92090821237814
19431,,4.0,02,40.692181274929546,-73.9209789146362
19432,,2.0,01,40.69212134611341,-73.92103793628306
19433,,2.0,01,40.69207183352341,-73.92108670065534
19434,,2.0,01,40.69197962672085,-73.92117751180959
19435,,2.5,01,40.691823444320704,-73.92130622296533
19436,,2.5,01,40.691649161608105,-73.9213641525475
19437,,2.5,04,40.69173331080488,-73.92151110619646
19438,,3.0,01,40.69182671182431,-73.92163606431373
19439,,2.0,01,40.69202489022794,-73.92113293359557
19440,,2.0,01,40.69193436339132,-73.92122209005423
19441,,2.0,01,40.691887200569404,-73.92126853971205
19442,,0.0,10,40.69271528479215,-73.92043620876247
19443,,2.0,08,40.69280061388312,-73.92062270488717
19444,,2.0,08,40.69292653757138,-73.92071310607842
19445,,4.0,02,40.69312137269669,-73.92049033289258
19446,,4.0,02,40.693285000221024,-73.92032951067955
19447,,4.0,02,40.6934498049246,-73.9201675297153
19448,,3.0,02,40.69356191657624,-73.92005733740733
19449,,3.0,02,40.69361818104764,-73.92000203733451
19450,,2.0,01,40.69367939017197,-73.91994187709484
19451,,3.0,02,40.693831478326594,-73.91979239262605
19452,,3.0,02,40.69387393098761,-73.91975063683502
19453,,3.0,02,40.69391900706013,-73.9197063900752
19454,,3.0,02,40.69396488554452,-73.91966126946289
19455,,2.0,01,40.69400873146956,-73.9196181731043
19456,,3.0,02,40.69405783463183,-73.91956990919253
19457,,3.0,02,40.69411231543494,-73.91951629575964
19458,,3.0,02,40.69416741192251,-73.91946220612367
19459,,3.0,02,40.6942227967299,-73.91940776945906
19460,,3.0,02,40.69427752230572,-73.91935398062094
19461,,3.0,04,40.69448096787541,-73.91932623815386
19462,,3.0,04,40.69443753424003,-73.91924958289026
19463,,3.0,04,40.694396314921065,-73.91917683132665
19464,,3.0,04,40.69435494506775,-73.9191038156948
19465,,3.0,04,40.69431398509995,-73.91903152306969
19466,,3.0,04,40.69427325559217,-73.91895964078195
19467,,3.0,04,40.69423207705478,-73.91888696183729
19468,,3.0,04,40.69418964726314,-73.91881207746404
19469,,2.0,01,40.69410066078169,-73.91906628923502
19470,,2.0,01,40.693840771917955,-73.9193217347703
19471,,3.0,02,40.69379692655567,-73.9193648308074
19472,,3.0,02,40.69375106452485,-73.91940993447368
19473,,3.0,02,40.693657864625905,-73.91950150367501
19474,,2.0,01,40.693559014492486,-73.91959867152524
19475,,2.0,01,40.69350395947985,-73.91965278370462
19476,,4.0,02,40.69343077262249,-73.91972471759772
19477,,4.0,02,40.69333945341427,-73.91981447245605
19478,,4.0,02,40.69324679224056,-73.91990554667778
19479,,4.0,02,40.693117042777594,-73.9200330735511
19480,,4.0,02,40.69295341599551,-73.92019389645478
19481,,1.25,08,40.69281926480253,-73.92032023089592
19482,,2.0,01,40.69373664316141,-73.91988560446788
19483,,2.0,01,40.69378554405119,-73.91983754016032
19484,,2.0,01,40.694042639397345,-73.91912331994374
19485,,2.0,01,40.693998793289694,-73.91916641562894
19486,,2.0,01,40.693954709295,-73.91920968892212
19487,,2.0,01,40.69389757782391,-73.91926588586777
19488,,3.0,08,40.694716367292116,-73.91870586641603
19489,,14.0,03,40.69566587010981,-73.91782898432372
19490,,1.0,09,40.69511431107105,-73.91826820740499
19491,,3.0,02,40.69673231677965,-73.91670727793161
19492,,4.0,04,40.69750203175147,-73.91555533644932
19493,,4.0,02,40.697549575140904,-73.91563903987348
19494,,4.0,02,40.69759934123863,-73.91572651517443
19495,,4.0,02,40.69767303752535,-73.9158560524254
19496,,4.0,02,40.6977474531617,-73.91598685506038
19497,,4.0,04,40.69779523449778,-73.91607084312389
19498,,3.0,02,40.69786803201596,-73.91582749843185
19499,,3.0,02,40.69791386269054,-73.91578258308672
19500,,3.0,02,40.69795836213207,-73.9157389736899
19501,,3.0,02,40.69800222866468,-73.91569598466113
19502,,3.0,02,40.698045966338356,-73.91565312151626
19503,,3.0,02,40.69809055157198,-73.91560942619623
19504,,3.0,02,40.69813454445295,-73.91556631292107
19505,,3.0,02,40.698177827043295,-73.91552389584781
19506,,3.0,02,40.698221670413275,-73.91548092789661
19507,,3.0,02,40.69826554346275,-73.91543793086483
19508,,3.0,02,40.698315469225854,-73.91538900297218
19509,,3.0,02,40.69837072159746,-73.91533485532841
19510,,3.0,02,40.69842592676258,-73.91528075117311
19511,,3.0,02,40.69848141858315,-73.91522636901308
19512,,3.0,02,40.69853609592414,-73.91517278239401
19513,,3.0,02,40.69859078086104,-73.91511919078307
19514,,3.0,02,40.69864587365349,-73.9150651964487
19515,,3.0,02,40.698701028744026,-73.91501114336938
19516,,3.0,02,40.69875614906593,-73.91495712346425
19517,,3.0,02,40.6988109005869,-73.91490346447269
19518,,3.0,02,40.69886604332932,-73.9148494217308
19519,,3.0,02,40.698922917084104,-73.91479368332774
19520,,5.0,04,40.69897912335539,-73.91473769521579
19521,,3.0,04,40.699021080305414,-73.91465668007292
19522,,2.0,04,40.69887920205999,-73.9145576146605
19523,,2.0,04,40.698846838825446,-73.91450066240235
19524,,2.0,04,40.69881414303518,-73.91444312637306
19525,,2.0,04,40.69878043822026,-73.91438381432286
19526,,3.0,04,40.69874568819405,-73.91432256126205
19527,,2.0,02,40.698696667746795,-73.91455170543747
19528,,2.0,02,40.69864153901135,-73.91460577397031
19529,,2.0,02,40.698586802086794,-73.91465945845447
19530,,3.0,02,40.69853169675998,-73.91471350450227
19531,,3.0,02,40.69847655756416,-73.91476758466864
19532,,3.0,02,40.69842147872233,-73.9148216031339
19533,,3.0,02,40.698366809412,-73.9148752222885
19534,,3.0,02,40.69831214612368,-73.91492883351225
19535,,3.0,02,40.698256670032954,-73.91498324310678
19536,,3.0,02,40.698201478825794,-73.91503737216426
19537,,3.0,02,40.69814624184628,-73.9150915464108
19538,,4.0,02,40.69809632948676,-73.91514049901052
19539,,3.0,02,40.69805246843886,-73.9151835165963
19540,,3.0,02,40.698008636493164,-73.91522650411292
19541,,3.0,02,40.69794318742493,-73.91529069311778
19542,,4.0,02,40.69778715095446,-73.91544372647121
19543,,1.0,05,40.699087531362245,-73.91409683474076
19544,,1.0,05,40.6994857115479,-73.91378000930821
19545,,2.0,04,40.699496419374,-73.9140155295441
19546,,1.0,07,40.699501739835576,-73.91428336798566
19547,,1.0,05,40.70027921379587,-73.91346171959388
19548,,3.0,04,40.70054931186134,-73.91336407654332
19549,,3.0,04,40.70050706077093,-73.91328868934207
19550,,3.0,04,40.700466345435586,-73.91321604422069
19551,,3.0,04,40.700425579651075,-73.91314330751078
19552,,3.0,04,40.70038686769577,-73.91306768237673
19553,,3.0,02,40.70034646159571,-73.91299379656839
19554,,3.0,04,40.700306269073316,-73.91292030410352
19555,,3.0,04,40.70026417622724,-73.9128434367156
19556,,1.0,05,40.7001567990511,-73.91312029026946
19557,,6.0,03,40.70003459587797,-73.91323805596606
19558,,4.0,02,40.69996408481531,-73.91330969629597
19559,,4.0,02,40.699907996159666,-73.9133648234187
19560,,4.0,02,40.69985321924954,-73.91341865981963
19561,,4.0,02,40.69979838816317,-73.91347254923461
19562,,4.0,02,40.69974333752311,-73.9135266572836
19563,,4.0,04,40.69968833224995,-73.91358071591107
19564,,4.0,04,40.69963332024598,-73.91363478185653
19565,,4.0,04,40.69957810385551,-73.91368905263849
19566,,13.0,04,40.69994016815167,-73.91379521956964
19567,,3.0,04,40.700586017945376,-73.91252509895055
19568,,3.0,04,40.70062939837305,-73.91260108358476
19569,,3.0,04,40.70069424460103,-73.91265104916243
19570,,3.0,04,40.700735066307395,-73.91272255314965
19571,,3.0,02,40.70077593093385,-73.91279413246183
19572,,3.0,04,40.700795724733204,-73.91288919370297
19573,,3.0,04,40.70083730872769,-73.91296203351213
19574,,3.0,04,40.700879742629034,-73.91303666899643
19575,,2.0,01,40.70095496424911,-73.91284460374533
19576,,2.0,02,40.70098151468373,-73.9127595742017
19577,,3.0,08,40.70136844066622,-73.912214276301
19578,,3.0,08,40.70114844666608,-73.912079449623
19579,,3.0,02,40.70108209772968,-73.91219132712799
19580,,3.0,02,40.70102613023827,-73.91224829159744
19581,,3.0,02,40.70097200221294,-73.91230338676321
19582,,3.0,02,40.70091830335128,-73.91235804215178
19583,,3.0,02,40.700863707255884,-73.91241361100718
19584,,3.0,02,40.70081015448843,-73.91246811939779
19585,,2.0,01,40.700719514697504,-73.91244731460779
19586,,2.0,02,40.69016450917439,-73.92221602568672
19587,,2.0,02,40.690207211294904,-73.92217411825064
19588,,2.0,02,40.69025034008592,-73.92213179187567
19589,,2.0,02,40.69029196814184,-73.92209093806646
19590,,2.0,01,40.69033394365337,-73.92204974628955
19591,,2.0,01,40.6903766087825,-73.92200787291928
19592,,2.0,01,40.6904191756092,-73.92196610032343
19593,,2.0,01,40.69046170477885,-73.92192436101077
19594,,2.0,02,40.69050286202296,-73.9218839704073
19595,,2.0,01,40.69054497413571,-73.9218426413303
19596,,2.0,01,40.69058675149695,-73.92180164248276
19597,,4.0,02,40.69072376607796,-73.92166717541765
19598,,6.0,03,40.69096943863257,-73.9214258028225
19599,,5.0,02,40.690771950818075,-73.92116835968363
19600,,4.0,02,40.690358955237336,-73.92157292881546
19601,,0.0,10,40.69008993072396,-73.92183631445086
19602,,5.0,02,40.69004574908663,-73.92187956800237
19603,,1.0,05,40.68997250829404,-73.92192725338954
19604,,1.0,05,40.689781027273575,-73.92202867578422
19605,,1.0,05,40.68984301872533,-73.92213982940012
19606,,3.0,04,40.689901631203774,-73.92230359703338
19607,,1.0,05,40.69003117780171,-73.9223488678881
19608,,4.0,05,40.690025766607086,-73.92252651717676
19609,,3.0,04,40.68990611390278,-73.92218811819274
19610,,2.5,01,40.691608848040964,-73.92080853392537
19611,,2.5,01,40.69169969317958,-73.9207199250325
19612,,2.5,01,40.69177088164893,-73.92065048867937
19613,,3.0,01,40.691820409121064,-73.92060217993277
19614,,2.0,02,40.69186592490451,-73.92055778407565
19615,,2.0,02,40.691911145387,-73.92051367589633
19616,,2.0,01,40.69195417095196,-73.92047170917475
19617,,2.0,01,40.691998334587616,-73.92042863153881
19618,,2.0,01,40.69204275914152,-73.92038529969157
19619,,2.0,01,40.692088195422436,-73.92034098170355
19620,,2.0,01,40.692271800794764,-73.92034478113892
19621,,1.0,05,40.69215152360324,-73.91978964062127
19622,,3.0,01,40.692121716887044,-73.9198526818102
19623,,4.0,02,40.69208037924821,-73.91989293136635
19624,,0.0,11,40.69201869219956,-73.91995299875444
19625,,2.0,02,40.6919559323956,-73.92001410953812
19626,,2.0,07,40.69191293275313,-73.92005597969586
19627,,5.0,08,40.69178917908388,-73.92017648060987
19628,,3.0,02,40.691658857473335,-73.92030337762148
19629,,3.0,02,40.69160840919523,-73.92035249859434
19630,,3.0,02,40.691566252956804,-73.92039354712419
19631,,3.0,02,40.691522724097645,-73.92043593206365
19632,,3.0,02,40.69147751823353,-73.92047994751319
19633,,0.0,09,40.69143341616961,-73.92052289222917
19634,,6.0,03,40.691297265130004,-73.92065546117229
19635,,3.0,01,40.69141363960947,-73.92088434240908
19636,,2.5,01,40.69149691669787,-73.92103158657235
19637,,2.0,01,40.692242513940954,-73.92028351254409
19638,,2.0,01,40.69221347082277,-73.92022275136797
19639,,2.0,01,40.69218442619061,-73.92016199095629
19640,,2.0,01,40.692153742821915,-73.92009780068953
19641,,3.0,02,40.6925443028117,-73.91957448281842
19642,,2.0,01,40.69267991281251,-73.91975699487699
19643,,3.0,02,40.69274196181342,-73.91969595947968
19644,,3.0,02,40.69280389722163,-73.91963503706688
19645,,3.0,01,40.69285547157996,-73.919584304983
19646,,3.0,02,40.69289971718353,-73.91954078087811
19647,,2.0,01,40.6929566310163,-73.91948479659705
19648,,3.0,02,40.693411524754765,-73.91903732716142
19649,,3.0,02,40.69346595601347,-73.91898378220107
19650,,2.0,01,40.69352477525288,-73.91892592400399
19651,,3.0,04,40.69407791081793,-73.91855332853883
19652,,3.0,04,40.694013523682074,-73.91849654050431
19653,,3.0,04,40.6939710138962,-73.9184216862447
19654,,3.0,04,40.69379459246203,-73.9181112066072
19655,,1.0,08,40.69351710938324,-73.91846894994104
19656,,6.0,03,40.69330187985074,-73.91868062322996
19657,,3.0,01,40.6930942391402,-73.91888483004863
19658,,3.0,01,40.69304921787823,-73.91892910662695
19659,,3.0,01,40.6930052902711,-73.91897230903776
19660,,3.0,01,40.692961661160695,-73.9190152151219
19661,,3.0,02,40.692919542018096,-73.91905663875752
19662,,2.0,01,40.693011822049996,-73.9194305063912
19663,,2.0,01,40.69305524994185,-73.91938778882067
19664,,2.0,01,40.69309953005269,-73.91934423100354
19665,,2.0,01,40.6931429147596,-73.91930155328238
19666,,2.0,01,40.69318590646551,-73.91925926462994
19667,,2.0,01,40.69323059164629,-73.91921530813056
19668,,2.0,01,40.69327422584063,-73.91917238423933
19669,,2.0,01,40.69331701982156,-73.91913028961847
19670,,2.0,01,40.69336155583633,-73.91908648001905
19671,,2.0,01,40.69357723017656,-73.9188743217817
19672,,2.0,01,40.69362051388506,-73.91883174616841
19673,,2.0,01,40.693663806225075,-73.91878915854582
19674,,2.0,01,40.69370730067146,-73.91874637248182
19675,,2.0,01,40.693750833202365,-73.91870354962535
19676,,2.0,01,40.69379501006797,-73.9186600939049
19677,,2.0,01,40.69386757754786,-73.91861255360219
19678,,2.0,01,40.693934551524784,-73.91835751644598
19679,,2.0,01,40.69390301610397,-73.9183020192002
19680,,2.0,01,40.69387066934885,-73.91824509183789
19681,,2.0,01,40.693833478382935,-73.918179640227
19682,,2.0,01,40.69375892158141,-73.91804842984942
19683,,3.0,01,40.693690813517314,-73.91829811463492
19684,,3.0,01,40.693641804305514,-73.9183463164955
19685,,3.0,01,40.69358235583927,-73.91840478244018
19686,,2.0,01,40.692877136604594,-73.91909834107567
19687,,2.0,01,40.692831655629924,-73.91914307000204
19688,,2.0,01,40.69278347855657,-73.9191904498974
19689,,3.0,04,40.69410569679387,-73.91772245610315
19690,,3.0,04,40.69424198921866,-73.91797887583705
19691,,4.0,02,40.69467753145891,-73.91779290887465
19692,,4.0,02,40.694875142936176,-73.91761181028328
19693,,2.5,01,40.695053359879815,-73.91743137646073
19694,,2.0,01,40.695168895647306,-73.91731206921447
19695,,2.0,01,40.695223847207316,-73.91725813012036
19696,,2.0,01,40.695259964582014,-73.9172226747525
19697,,2.0,01,40.69529720349563,-73.91718612107378
19698,,2.0,01,40.69533472554062,-73.91714928821044
19699,,3.0,04,40.69552632074969,-73.91712589503186
19700,,3.0,04,40.69548256114955,-73.91704929572175
19701,,6.0,03,40.69533637214577,-73.91679341252936
19702,,3.0,04,40.695151246477735,-73.91686818678905
19703,,3.0,04,40.69509779392845,-73.91692063052479
19704,,3.0,02,40.69504793616993,-73.91696954534584
19705,,4.0,02,40.694497340259076,-73.91750750664485
19706,,3.0,02,40.69444064611243,-73.91755943435433
19707,,2.0,01,40.69427501119035,-73.91770849907245
19708,,5.0,03,40.69440343361378,-73.91794827407871
19709,,3.0,01,40.69414598838006,-73.91779292332112
19710,,3.0,01,40.69417918981953,-73.91785141116672
19711,,3.0,01,40.69421907436857,-73.91790998123487
19712,,3.0,01,40.69499621640758,-73.9170202877041
19713,,3.0,01,40.69495443048591,-73.91706128419682
19714,,3.0,01,40.69491330420039,-73.91710163315197
19715,,3.0,01,40.69487210998152,-73.91714204690597
19716,,3.0,01,40.69483827964641,-73.91719522568607
19717,,3.0,01,40.69479502539694,-73.91723484295176
19718,,3.0,01,40.69475296054045,-73.91727337326178
19719,,3.0,01,40.69471354069385,-73.91730947989379
19720,,3.0,02,40.69467286033427,-73.91734673864448
19721,,3.0,02,40.69463061815119,-73.91738543226398
19722,,3.0,02,40.69458837507498,-73.9174241235918
19723,,3.0,02,40.69454567855304,-73.91746323083126
19724,,3.0,02,40.69630147331855,-73.91597324069015
19725,,0.0,11,40.696458366821616,-73.91604481238869
19726,,0.0,11,40.696191362035805,-73.91585208296412
19727,,6.0,03,40.69717134360211,-73.91488669198114
19728,,3.0,02,40.69721416377064,-73.91511376731691
19729,,3.0,04,40.69724698432968,-73.91517158317133
19730,,3.0,04,40.69727953267206,-73.91522891989585
19731,,3.0,04,40.6973131605105,-73.9152881570366
19732,,3.0,04,40.697348684288926,-73.91535073552934
19733,,3.0,02,40.69739788178683,-73.91512004006724
19734,,3.0,02,40.697466561970856,-73.91512117148439
19735,,3.0,02,40.69755230079946,-73.91503521229245
19736,,3.0,02,40.69763808112676,-73.91494921275158
19737,,3.0,02,40.69772257644748,-73.91486450082584
19738,,3.0,02,40.69780909379053,-73.91477776077794
19739,,3.0,02,40.69789315626521,-73.91469348279652
19740,,3.0,02,40.69797878858918,-73.91460762881029
19741,,3.0,02,40.69802133357053,-73.91456497484114
19742,,3.0,02,40.69806414513491,-73.91452205380423
