ID,neighbourhood,address,latitude,longitude,type,price,zipcode
548,Boerum Hill,"375 Dean St, Brooklyn",40.6830344,-73.9786466,1b,3799,11217
549,Boerum Hill,"1 Flatbush Ave, Brooklyn",40.6882763,-73.98016939053670,1b,4315,11217
550,Boerum Hill,"399 Atlantic Ave, Brooklyn",40.68720655,-73.98484327138480,1b,3600,11217
551,Boerum Hill,"333 Schermerhorn St, Brooklyn",40.6871076,-73.9807863,1b,4268,11217
552,Boerum Hill,"66 Rockwell Pl, Brooklyn",40.688125,-73.9793788,1b,4600,11217
553,Boerum Hill,"30 7th Ave, Brooklyn",40.6769772,-73.97404764546430,1b,4200,11217
554,Boerum Hill,"662 Pacific St, Brooklyn",40.6820817,-73.9736156,1b,4150,11217
555,Boerum Hill,"505 State St, Brooklyn",40.6858037,-73.97904398703220,1b,4200,11217
556,Boerum Hill,"18 6th Ave, Brooklyn",40.6827402,-73.9741469821409,1b,4125,11217
557,Boerum Hill,"595 Baltic St, Brooklyn",40.68099975,-73.98147164865810,1b,3750,11217
558,Boerum Hill,"577 Baltic St, Brooklyn",40.681193750000000,-73.98201059340420,1b,3650,11217
559,Boerum Hill,"310 Livingston St, Brooklyn",40.68812595,-73.98247265299710,1b,4495,11217
560,Boerum Hill,"470 Dean St, Brooklyn",40.6815686,-73.9750866,1b,4850,11217
561,Boerum Hill,"10 Nevins St, Brooklyn",40.6884119,-73.9811815,1b,4200,11217
562,Boerum Hill,"535 Atlantic Ave, Brooklyn",40.6852239,-73.97970092016710,1b,3750,11217
563,Boerum Hill,"716 Sackett St, Brooklyn",40.677227,-73.98098360750630,1b,3200,11217
564,Boerum Hill,"19 Prospect Pl, Brooklyn",40.680178600000000,-73.97702735607950,1b,2999,11217
565,Boerum Hill,"82 4th Ave, Brooklyn",40.68214765,-73.98024299771080,1b,2910,11217
566,Boerum Hill,"89 Saint Marks Ave, Brooklyn",40.67977445,-73.97346305,1b,3000,11217
567,Boerum Hill,"625 Baltic St, Brooklyn",40.6804043,-73.98004255000000,1b,3350,11217
568,Boerum Hill,"111 Prospect Pl, Brooklyn",40.6786937,-73.9732784,1b,2500,11217
569,Boerum Hill,"159 5th Ave, Brooklyn",40.6777726,-73.979374,1b,3272,11217
570,Boerum Hill,"99 S Oxford St, Brooklyn",40.686614650000000,-73.97326305,1b,3400,11217
571,South Park Slope,"420 Carroll St, Brooklyn",40.67763288888890,-73.98797311111110,Studio,3435,11215
572,South Park Slope,"317 9th St, Brooklyn",40.669165200000000,-73.98575947126520,Studio,2400,11215
573,South Park Slope,"237 11th St, Brooklyn",40.6694006,-73.9900251,Studio,2628,11215
574,South Park Slope,"435 7th Ave, Brooklyn",40.66333125,-73.98424162016220,Studio,2500,11215
575,South Park Slope,"1 Prospect Park, Brooklyn",40.660365,-73.979493,Studio,2582,11215
576,South Park Slope,"845 President St, Brooklyn",40.67364310000000,-73.97488946635920,Studio,2466,11215
577,South Park Slope,"195 Garfield Pl, Brooklyn",40.67278955,-73.97754120410160,Studio,2500,11215
578,South Park Slope,"12 Whitwell Pl, Brooklyn",40.6765549,-73.98594675000000,Studio,3999,11215
579,South Park Slope,"466 15th St, Brooklyn",40.6611863,-73.98069135281350,Studio,3495,11215
580,South Park Slope,"421 Carroll St, Brooklyn",40.67768157894740,-73.98762347368420,1b,5260,11215
581,South Park Slope,"141 17th St, Brooklyn",40.665984450000000,-73.99474635000000,1b,3200,11215
582,South Park Slope,"763 Union St, Brooklyn",40.67612495,-73.97921408687490,1b,3500,11215
583,South Park Slope,"463 4th Ave, Brooklyn",40.66917135,-73.989404959662,1b,3195,11215
584,South Park Slope,"439 9th St, Brooklyn",40.6669402,-73.9813037,1b,3250,11215
585,South Park Slope,"278 6th St, Brooklyn",40.6718933,-73.9869123,1b,3500,11215
586,South Park Slope,"647 Carroll St, Brooklyn",40.67475135,-73.97981755000000,1b,4000,11215
587,South Park Slope,"202 8th St, Brooklyn",40.670985100000000,-73.98879647511680,1b,3800,11215
588,South Park Slope,"569 7th St, Brooklyn",40.666701600000000,-73.97723656597290,1b,3500,11215
589,South Park Slope,"882 Union St, Brooklyn",40.673116200000000,-73.97254619076340,1b,6500,11215
590,South Park Slope,"267 6th St, Brooklyn",40.6721253,-73.9868642,1b,3800,11215
591,South Park Slope,"237 11th St, Brooklyn",40.6694006,-73.9900251,1b,3443,11215
592,South Park Slope,"359 15th St, Brooklyn",40.6631855,-73.983920565373,1b,3305,11215
593,South Park Slope,"554 4th Ave, Brooklyn",40.6667166,-73.99217421294240,1b,3800,11215
594,South Park Slope,"230 16th St, Brooklyn",40.6639398,-73.98807962491060,1b,4200,11215
595,South Park Slope,"500 4th Ave, Brooklyn",40.6684458,-73.99077961780170,1b,3750,11215
596,South Park Slope,"574 7th St, Brooklyn",40.66618685,-73.97714195281450,1b,3150,11215
597,South Park Slope,"262 9th St, Brooklyn",40.670054,-73.98860462823600,1b,5200,11215
598,South Park Slope,"1718 8th Ave, Brooklyn",40.6594688,-73.98491093414580,1b,2750,11215
599,South Park Slope,"274 9th St, Brooklyn",40.66977425,-73.98807440000000,1b,3450,11215
600,South Park Slope,"133 17th St, Brooklyn",40.66614415,-73.99487553733900,1b,2700,11215
601,South Park Slope,"90 15th St, Brooklyn",40.667533500000000,-73.99376719954340,1b,3200,11215
602,South Park Slope,"1671 8th Ave, Brooklyn",40.6597424,-73.98403273248780,1b,3350,11215
603,South Park Slope,"693 10th St, Brooklyn",40.66437425,-73.977684,1b,3950,11215
604,South Park Slope,"439 17th St, Brooklyn",40.6594568,-73.98392328703150,1b,2800,11215
605,South Park Slope,"647 President St, Brooklyn",40.67608825,-73.98124350197220,1b,2550,11215
606,South Park Slope,"325 1st St, Brooklyn",40.67391455,-73.98159555802280,1b,3500,11215
607,South Park Slope,"178 18th St, Brooklyn",40.66393975,-73.9935412591181,1b,2850,11215
608,South Park Slope,"21 Polhemus Pl, Brooklyn",40.672252,-73.97571034822680,1b,3499,11215
609,South Park Slope,"158 15th St, Brooklyn",40.66633075,-73.9913028912566,1b,3900,11215
610,South Park Slope,"166 2nd Ave, Brooklyn",40.67056505,-73.99545385000000,1b,5295,11215
611,South Park Slope,"800 Union St, Brooklyn",40.674448100000000,-73.9760997978785,1b,6450,11215
612,South Park Slope,"264 6th Ave, Brooklyn",40.673384350000000,-73.97993187295320,1b,3100,11215
613,South Park Slope,"169 16th St, Brooklyn",40.6656591,-73.9908460619092,1b,4000,11215
614,South Park Slope,"38 Prospect Park, Brooklyn",40.659569400000000,-73.97750277969180,1b,3250,11215
615,South Park Slope,"399 1st Street, Brooklyn",40.67276095,-73.97925381884330,1b,7200,11215
616,South Park Slope,"756 Union St, Brooklyn",40.67518425,-73.97787112506670,1b,5000,11215
617,South Park Slope,"282 18th St, Brooklyn",40.662025550000000,-73.99035015522220,1b,2495,11215
618,Gowanus,"30 Cheever Pl, Brooklyn",40.68616105,-73.99956375,Studio,2700,11231
619,Gowanus,"365 Bond St, Brooklyn",40.6777068,-73.9902665,Studio,3085,11231
620,Gowanus,"363 Bond St, Brooklyn",40.6781505,-73.9906823,Studio,3595,11231
621,Gowanus,"89 Summit St, Brooklyn",40.68236385,-74.00328375672630,1b,2800,11231
622,Gowanus,"88 Pioneer St, Brooklyn",40.6782068,-74.0097150558665,1b,2850,11231
623,Gowanus,"365 Bond St, Brooklyn",40.6777068,-73.9902665,1b,4195,11231
624,Gowanus,"96 3rd Pl, Brooklyn",40.678568,-73.99814736342180,1b,3800,11231
625,Gowanus,"586 Henry St, Brooklyn",40.681058700000000,-74.00110585,1b,3950,11231
626,Gowanus,"157 Columbia St, Brooklyn",40.6865665,-74.001793,1b,2750,11231
627,Gowanus,"356 Union St, Brooklyn",40.68107785,-73.9931698426467,1b,3150,11231
628,Gowanus,"335 Union St, Brooklyn",40.68210995,-73.99456871109870,1b,3950,11231
629,Gowanus,"149 W 9th St, Brooklyn",40.6756666,-74.00044650000000,1b,3350,11231
630,Gowanus,"259 Columbia St, Brooklyn",40.6832368640541,-74.0033153644186,1b,2900,11231
631,Gowanus,"159 Kane St, Brooklyn",40.6868739,-73.99834857992220,1b,3195,11231
632,Gowanus,"251 Kane St, Brooklyn",40.6857642,-73.99475727186470,1b,4200,11231
633,Gowanus,"104 Luquer St, Brooklyn",40.677812125209400,-74.00113485282750,1b,3650,11231
634,Gowanus,"129 Carroll St, Brooklyn",40.682467350000000,-74.00076878528040,1b,3300,11231
635,Gowanus,"360 Smith St, Brooklyn",40.6793784,-73.9958032117472,1b,4695,11231
636,Gowanus,"449 Henry St, Brooklyn",40.686153450000000,-73.99820237085850,1b,4950,11231
637,Gowanus,"64 4th Pl, Brooklyn",40.67801145,-73.99953069983580,1b,4000,11231
638,Gowanus,363 Bond Street,40.6781505,-73.9906823,1b,3935,11231
639,Gowanus,"373 Columbia St, Brooklyn",40.679267727143,-74.0052103644186,1b,2400,11231
640,Gowanus,"31 3rd Pl, Brooklyn",40.6796299,-74.00020030950640,1b,3200,11231
